ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR394HJK/	ENCSR394HJK	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46	GEO:GSE219782	human_brain_Rush ID_E8947111_BS186_ENC4_cDNA740	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF100GZL/,/files/ENCFF485OCH/,/files/ENCFF282LQQ/,/files/ENCFF174USQ/,/files/ENCFF712MWX/,/files/ENCFF004TDX/,/files/ENCFF607FEG/,/files/ENCFF751SSY/,/files/ENCFF632ZBY/,/files/ENCFF687GJE/	/disease-series/ENCSR678GIG/	ENCBS317HDH	1	1		Homo sapiens	adult	83 years												/replicates/a8ca8a5e-bbb5-4fce-aca8-70094d8f3f44/				
/experiments/ENCSR167NUS/	ENCSR167NUS	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE187157	polyA plus RNA-seq of naive thymus-derived CD8-positive, alpha-beta T cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF008RWA/,/files/ENCFF858XAB/,/files/ENCFF652GAO/,/files/ENCFF261OCS/,/files/ENCFF757CBM/,/files/ENCFF820PWN/,/files/ENCFF105LQK/,/files/ENCFF026EYV/,/files/ENCFF995NEF/		ENCBS872QPK	1	1		Homo sapiens	unknown													/replicates/ad4c8721-1978-4d97-8a9f-8a126ca1c4b4/				
/experiments/ENCSR701JXD/	ENCSR701JXD	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; immature natural killer cell	immature natural killer cell	GEO:GSE187719	polyA plus RNA-seq of immature natural killer cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF968SHJ/,/files/ENCFF549JBR/,/files/ENCFF484HUL/,/files/ENCFF930CLZ/,/files/ENCFF841SFX/,/files/ENCFF709FXM/,/files/ENCFF122ZLW/,/files/ENCFF025TNA/,/files/ENCFF689OOZ/		ENCBS255ELL	1	1		Homo sapiens	unknown													/replicates/eca5035e-0f7f-4c10-90c7-978875e28f17/				
/experiments/ENCSR439PRN/	ENCSR439PRN	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46	GEO:GSE219840	human_brain_Rush ID_E1182310_BS120_ENC4_cDNA682	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF036EKB/,/files/ENCFF961HTY/,/files/ENCFF461TVD/,/files/ENCFF148ZLA/,/files/ENCFF750THW/,/files/ENCFF527MKD/,/files/ENCFF005HCR/,/files/ENCFF389WDF/,/files/ENCFF823FJI/,/files/ENCFF698NHI/	/disease-series/ENCSR978DWL/	ENCBS137SYN	1	1		Homo sapiens	adult	83 years												/replicates/fb835f14-553b-44c9-99bf-0219d3c7f685/				
/experiments/ENCSR394ZSF/	ENCSR394ZSF	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (87 years)	middle frontal area 46	GEO:GSE219784	human_brain_Rush ID_7204277_BS105_ENC4_cDNA659	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF997WKH/,/files/ENCFF733YEJ/,/files/ENCFF258ANV/,/files/ENCFF871PWN/,/files/ENCFF935KUB/,/files/ENCFF239NHF/,/files/ENCFF492KFB/,/files/ENCFF351KYE/,/files/ENCFF742WDE/,/files/ENCFF256TEV/	/disease-series/ENCSR003YWM/	ENCBS666KAY	1	1		Homo sapiens	adult	87 years												/replicates/5939c240-cf38-4e03-b884-55c385db0664/				
/experiments/ENCSR363EVQ/	ENCSR363EVQ	RNA-seq	total RNA-seq				Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219738	human_brain_Rush ID_E9687283_BS217_ENC4_cDNA772	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF292GCJ/,/files/ENCFF698DVE/,/files/ENCFF060LFK/,/files/ENCFF072DPH/,/files/ENCFF596QCE/,/files/ENCFF558MPN/,/files/ENCFF934UQW/,/files/ENCFF042UDH/,/files/ENCFF751RDP/,/files/ENCFF402XJL/	/disease-series/ENCSR022XRW/	ENCBS626ZIO	1	1		Homo sapiens	adult	90 or above years												/replicates/04116e71-61c3-4e7f-a7ce-6330785a96a3/				
/experiments/ENCSR800PJQ/	ENCSR800PJQ	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219760	human_brain_Rush ID_E9254359_BS216_ENC4_cDNA771	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF241XSI/,/files/ENCFF831BOI/,/files/ENCFF223RHF/,/files/ENCFF801XJD/,/files/ENCFF534EGY/,/files/ENCFF124QZI/,/files/ENCFF684RAQ/,/files/ENCFF248CDA/,/files/ENCFF494ZRU/,/files/ENCFF385ZWK/	/disease-series/ENCSR240SWE/	ENCBS159MAA	1	1		Homo sapiens	adult	90 or above years												/replicates/1c8516c1-7742-477d-9515-6eb784af26c9/				
/experiments/ENCSR584OXW/	ENCSR584OXW	RNA-seq	total RNA-seq				Homo sapiens A549 treated with 1 μM AZD9567 (agonist) for 4 hours	A549	GEO:GSE219449		Tim Reddy, Duke	ENCODE	released	/files/ENCFF156BMH/,/files/ENCFF971HBW/,/files/ENCFF885KRK/,/files/ENCFF303BKG/,/files/ENCFF392QQV/,/files/ENCFF493JBU/,/files/ENCFF072CPG/,/files/ENCFF818LPC/,/files/ENCFF842QOF/,/files/ENCFF197RNG/,/files/ENCFF169PXJ/,/files/ENCFF339EXS/,/files/ENCFF556LBK/,/files/ENCFF231TGN/,/files/ENCFF885ACP/,/files/ENCFF643UVO/,/files/ENCFF686MTA/,/files/ENCFF834QUE/,/files/ENCFF658XAZ/,/files/ENCFF988PXF/,/files/ENCFF094ANZ/,/files/ENCFF926UIU/,/files/ENCFF861RTS/,/files/ENCFF172FTK/,/files/ENCFF944PSR/,/files/ENCFF934LWD/,/files/ENCFF130WMG/,/files/ENCFF509CAZ/,/files/ENCFF604YSK/,/files/ENCFF688GKO/,/files/ENCFF645NAW/,/files/ENCFF984JIU/,/files/ENCFF283WQB/,/files/ENCFF121HWM/,/files/ENCFF998NAJ/,/files/ENCFF147BGD/,/files/ENCFF823BOB/,/files/ENCFF677DEW/,/files/ENCFF847RSQ/,/files/ENCFF086FSE/,/files/ENCFF465HKB/,/files/ENCFF352HYQ/,/files/ENCFF957HXU/,/files/ENCFF109LWB/,/files/ENCFF263SAG/,/files/ENCFF500KAC/,/files/ENCFF461MOG/,/files/ENCFF448TJE/,/files/ENCFF085IPE/,/files/ENCFF760HWS/,/files/ENCFF117BLE/,/files/ENCFF266OIB/,/files/ENCFF253VBA/,/files/ENCFF949KHS/,/files/ENCFF682XLO/		ENCBS360KJV,ENCBS947ONF,ENCBS304EXR,ENCBS983VUH,ENCBS965KRL	2,1,4,3,5	1		Homo sapiens	adult	58 years	AZD9567		1	μM	4	hour						/replicates/9eb39d60-97fd-4647-a5e4-22e637cc1cbe/,/replicates/51ffefc9-2eb9-49a2-9fd2-7d2eee804fd1/,/replicates/8e5ed722-2167-44db-9f25-73ebbb4a5fc3/,/replicates/91dd31b8-3ac7-4b99-bb24-1e87573c65f4/,/replicates/55796ff1-ad94-417a-9f66-9a75d0288cf0/				
/experiments/ENCSR900GIC/	ENCSR900GIC	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (74 years)	middle frontal area 46	GEO:GSE219893	human_brain_Rush ID_E2501226_BS144_ENC4_cDNA694	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF441RRX/,/files/ENCFF149ROH/,/files/ENCFF065KET/,/files/ENCFF738TVC/,/files/ENCFF507HQY/,/files/ENCFF774MXF/,/files/ENCFF537DEX/,/files/ENCFF888ZEE/,/files/ENCFF759OWW/,/files/ENCFF606YJS/	/disease-series/ENCSR490MDU/	ENCBS177AWD	1	1		Homo sapiens	adult	74 years												/replicates/3c98d894-3cc4-4fcc-84dc-04df2e30488e/				
/experiments/ENCSR964JRR/	ENCSR964JRR	RNA-seq	total RNA-seq				Homo sapiens activated T-helper 17 cell male adult (50 years) treated with 50 U/mL Interleukin-2 for 72 hours, anti-CD3 and anti-CD28 coated beads for 72 hours	activated T-helper 17 cell	GEO:GSE219947	h.CD4.Th17_DONOR 6: 72 Hour T cell activation (CD3.CD28 beads) + 50U/ml IL-2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF939FTX/,/files/ENCFF844QHE/,/files/ENCFF638PHR/,/files/ENCFF577IJV/,/files/ENCFF973HSI/,/files/ENCFF691ZXU/,/files/ENCFF541CXN/,/files/ENCFF862UTE/,/files/ENCFF553NXV/,/files/ENCFF797QGS/		ENCBS304KCD	1	1		Homo sapiens	adult	50 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	50	U/mL	72	hour						/replicates/0d6b9c14-b668-4281-aa44-0c81ee54a97b/				
/experiments/ENCSR585EUI/	ENCSR585EUI	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (82 years)	middle frontal area 46	GEO:GSE219450	human_brain_Rush ID_E2904121_BS150_ENC4_cDNA700	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF057NQF/,/files/ENCFF375KHZ/,/files/ENCFF079ZNM/,/files/ENCFF742RKK/,/files/ENCFF488PXG/,/files/ENCFF574GMA/,/files/ENCFF716ZGG/,/files/ENCFF251EUC/,/files/ENCFF438BHV/,/files/ENCFF661RCE/	/disease-series/ENCSR873BYS/	ENCBS952NTO	1	1		Homo sapiens	adult	82 years												/replicates/2bb8016d-fc4c-4c89-8e23-12da274501ac/				
/experiments/ENCSR997XXK/	ENCSR997XXK	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE219971	human_brain_Rush ID_E1652886_BS174_ENC4_cDNA728	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF528NHB/,/files/ENCFF681JQG/,/files/ENCFF176JRX/,/files/ENCFF221KDS/,/files/ENCFF286ZLQ/,/files/ENCFF367VCU/,/files/ENCFF069LBM/,/files/ENCFF190KLY/,/files/ENCFF257ZGZ/,/files/ENCFF805SEO/	/disease-series/ENCSR523JBC/	ENCBS492ELW	1	1		Homo sapiens	adult	86 years												/replicates/879d80b2-b652-44d6-b38a-3b2e7928561a/				
/experiments/ENCSR620YAV/	ENCSR620YAV	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219515	human_brain_Rush ID_E1311604_BS172_ENC4_cDNA726	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF134GTF/,/files/ENCFF319PGA/,/files/ENCFF287AOQ/,/files/ENCFF309IAM/,/files/ENCFF157KVU/,/files/ENCFF308RJT/,/files/ENCFF632IXN/,/files/ENCFF767WUJ/,/files/ENCFF092RWL/,/files/ENCFF012PPD/	/disease-series/ENCSR826YMR/	ENCBS735JRG	1	1		Homo sapiens	adult	90 or above years												/replicates/84cd5c09-e874-463c-b167-098e3e8e5f23/				
/experiments/ENCSR530ESE/	ENCSR530ESE	RNA-seq	total RNA-seq				Homo sapiens with Cognitive impairment, Alzheimer's disease; middle frontal area 46 tissue male adult (84 years)	middle frontal area 46	GEO:GSE219362	human_brain_Rush ID_E7286104_BS208_ENC4_cDNA763	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF914UWW/,/files/ENCFF834ONZ/,/files/ENCFF052NPY/,/files/ENCFF137VXS/,/files/ENCFF825VXU/,/files/ENCFF561WGZ/,/files/ENCFF097KLY/,/files/ENCFF212SAI/,/files/ENCFF621CWZ/,/files/ENCFF421AEY/	/disease-series/ENCSR105JQN/	ENCBS275EQQ	1	1		Homo sapiens	adult	84 years												/replicates/7d849ff4-0c1f-4716-a876-3423b53cb617/				
/experiments/ENCSR196KBV/	ENCSR196KBV	RNA-seq	total RNA-seq				Homo sapiens T-cell female adult (21 years)	T-cell	GEO:GSE219568	CD3+_DONOR 4: 0 hour no activation	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF970FKA/,/files/ENCFF019GAO/,/files/ENCFF590RFD/,/files/ENCFF073YGS/,/files/ENCFF654LYX/,/files/ENCFF300TQQ/,/files/ENCFF127VSW/,/files/ENCFF145NCL/,/files/ENCFF133TMB/,/files/ENCFF637STR/		ENCBS698KGE	1	1		Homo sapiens	adult	21 years												/replicates/d393777e-15dd-4c68-a25e-c23c1fc786e3/				
/experiments/ENCSR896YYL/	ENCSR896YYL	RNA-seq	total RNA-seq				Homo sapiens B cell male adult (22 years)	B cell	GEO:GSE219888	PBMCCD19+ (B cells) resting	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF795CTQ/,/files/ENCFF959BDM/,/files/ENCFF443VEY/,/files/ENCFF262JRD/,/files/ENCFF293UVL/,/files/ENCFF048UTG/,/files/ENCFF847FIB/,/files/ENCFF825NYP/,/files/ENCFF192WQE/,/files/ENCFF887RFD/,/files/ENCFF740YHF/,/files/ENCFF954XAV/,/files/ENCFF766NNU/,/files/ENCFF550FYT/,/files/ENCFF984RFS/,/files/ENCFF200ZTN/,/files/ENCFF007QYT/,/files/ENCFF253QHC/,/files/ENCFF508HRN/,/files/ENCFF981XIB/		ENCBS531BSW,ENCBS533MTK	1,2	1		Homo sapiens	adult	22 years												/replicates/110558ec-45a6-41de-af26-9b91115dbd14/,/replicates/4b63ab1b-a536-42dc-a143-fe620aea7f27/				
/experiments/ENCSR863EIY/	ENCSR863EIY	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (82 years)	middle frontal area 46	GEO:GSE219841	human_brain_Rush ID_E1554367_BS148_ENC4_cDNA698	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF486WMW/,/files/ENCFF284PNH/,/files/ENCFF770VTQ/,/files/ENCFF763RPV/,/files/ENCFF086PHD/,/files/ENCFF404AMZ/,/files/ENCFF049ITA/,/files/ENCFF218IYR/,/files/ENCFF520BGD/,/files/ENCFF654SUQ/	/disease-series/ENCSR418LUI/	ENCBS870MVU	1	1		Homo sapiens	adult	82 years												/replicates/f863256d-f888-4944-a8e3-d218c7e1dd33/				
/experiments/ENCSR096YLM/	ENCSR096YLM	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue male adult (84 years)	middle frontal area 46	GEO:GSE219456	human_brain_Rush ID_E2804864_BS180_ENC4_cDNA734	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF546NFA/,/files/ENCFF213UOU/,/files/ENCFF503ZKQ/,/files/ENCFF600NCY/,/files/ENCFF892KTH/,/files/ENCFF330ZTX/,/files/ENCFF763CPL/,/files/ENCFF586UIF/,/files/ENCFF086PNQ/,/files/ENCFF576XIQ/	/disease-series/ENCSR832EXY/	ENCBS704KLT	1	1		Homo sapiens	adult	84 years												/replicates/16a27b83-6ce6-47ac-9e2b-b54f354b656b/				
/experiments/ENCSR588EJX/	ENCSR588EJX	RNA-seq	total RNA-seq				Homo sapiens H1	H1	GEO:GSE187560	LRGASP_H1ES	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF892WVN/,/files/ENCFF481BLH/,/files/ENCFF980IUG/,/files/ENCFF545DTW/,/files/ENCFF092JRM/,/files/ENCFF441VMT/,/files/ENCFF784FRJ/,/files/ENCFF168GNC/,/files/ENCFF672POT/,/files/ENCFF326VZZ/,/files/ENCFF385PBV/,/files/ENCFF467VKH/,/files/ENCFF346FWW/,/files/ENCFF077JBZ/,/files/ENCFF094JLF/,/files/ENCFF520RFL/,/files/ENCFF306QNQ/,/files/ENCFF035QEU/,/files/ENCFF667LCM/,/files/ENCFF947MFC/,/files/ENCFF581ELP/,/files/ENCFF874BIV/,/files/ENCFF852FYO/,/files/ENCFF333DXU/,/files/ENCFF934ORY/,/files/ENCFF517SKM/,/files/ENCFF252DVB/,/files/ENCFF767OSD/,/files/ENCFF723ONV/,/files/ENCFF594VUV/,/files/ENCFF877GEL/,/files/ENCFF816ERP/,/files/ENCFF327TVW/		ENCBS664DSZ,ENCBS667PZC,ENCBS872CFG	1,3,2	1		Homo sapiens	embryonic													/replicates/e5d41f15-ea11-463c-a52c-eea14fd79a10/,/replicates/75b89ca7-06a1-4bb3-a54d-ebefec576125/,/replicates/ed44d9de-789e-4b05-934a-3338ade650a5/				
/experiments/ENCSR397GDU/	ENCSR397GDU	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219787	human_brain_Rush ID_E9876975_BS193_ENC4_cDNA747	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF764QHN/,/files/ENCFF465BBX/,/files/ENCFF871UFW/,/files/ENCFF405MYG/,/files/ENCFF780QZB/,/files/ENCFF833EAI/,/files/ENCFF848HHK/,/files/ENCFF835OQP/,/files/ENCFF963LWF/,/files/ENCFF238RZP/	/disease-series/ENCSR853BFF/	ENCBS687KKD	1	1		Homo sapiens	adult	90 or above years												/replicates/feab3333-0986-41c9-a612-13d80276983f/				
/experiments/ENCSR252IPQ/	ENCSR252IPQ	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219639	human_brain_Rush ID_E2395615_BS177_ENC4_cDNA731	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF811SIE/,/files/ENCFF940JVD/,/files/ENCFF438KRA/,/files/ENCFF450WBP/,/files/ENCFF005FQA/,/files/ENCFF418YXV/,/files/ENCFF799USJ/,/files/ENCFF488RIJ/,/files/ENCFF007IUY/,/files/ENCFF777ZAQ/	/disease-series/ENCSR759WVZ/	ENCBS056ENN	1	1		Homo sapiens	adult	90 or above years												/replicates/d37d9811-fac5-4121-8b42-f24ea3fdcac9/				
/experiments/ENCSR265EHG/	ENCSR265EHG	RNA-seq	total RNA-seq				Homo sapiens activated T-helper 17 cell male adult (48 years) treated with 50 U/mL Interleukin-2 for 72 hours, anti-CD3 and anti-CD28 coated beads for 72 hours	activated T-helper 17 cell	GEO:GSE219653	h.CD4.Th17_DONOR 5: 72 Hour T cell activation (CD3.CD28 beads) + 50U/ml IL-2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF100YVR/,/files/ENCFF310DXN/,/files/ENCFF004DAZ/,/files/ENCFF638TNQ/,/files/ENCFF260ANK/,/files/ENCFF420JDM/,/files/ENCFF419HYJ/,/files/ENCFF099FRG/,/files/ENCFF950KKT/,/files/ENCFF586JYQ/		ENCBS222ZSB	1	1		Homo sapiens	adult	48 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	50	U/mL	72	hour						/replicates/154f978f-05f7-43a6-b764-b2c93b3824ec/				
/experiments/ENCSR692DIM/	ENCSR692DIM	RNA-seq	total RNA-seq				Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell male adult (30 years)	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE188191	naïve CD8+ T cell(CD45RO-CCR7+)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF586REW/,/files/ENCFF083OLN/,/files/ENCFF334KVA/,/files/ENCFF133AYD/,/files/ENCFF311GFE/,/files/ENCFF586MWX/,/files/ENCFF265DJC/,/files/ENCFF331LZO/,/files/ENCFF917GNV/,/files/ENCFF283SZR/,/files/ENCFF118MYS/		ENCBS585VPF	1	1		Homo sapiens	adult	30 years												/replicates/2c82036f-31a2-446f-a80b-eb8fca39933c/				
/experiments/ENCSR007SVQ/	ENCSR007SVQ	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE219306	human_brain_Rush ID_E1121653_BS119_ENC4_cDNA681	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF230IEF/,/files/ENCFF121PJK/,/files/ENCFF333RMV/,/files/ENCFF203FBD/,/files/ENCFF069ZNL/,/files/ENCFF927QMG/,/files/ENCFF691XCG/,/files/ENCFF656AEO/,/files/ENCFF584IZV/,/files/ENCFF949ZCB/	/disease-series/ENCSR462TUT/	ENCBS875BBD	1	1		Homo sapiens	adult	86 years												/replicates/bf4b654a-971b-4859-bf1a-f99832c335fc/				
/experiments/ENCSR339NMQ/	ENCSR339NMQ	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)	middle frontal area 46	GEO:GSE219711	human_brain_Rush ID_8074960_BS43_ENC4_cDNA658	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF774NWB/,/files/ENCFF013HFB/,/files/ENCFF041HBD/,/files/ENCFF445JWJ/,/files/ENCFF100ZSF/,/files/ENCFF337LZT/,/files/ENCFF561PTF/,/files/ENCFF629NUI/,/files/ENCFF330CRL/,/files/ENCFF861CIW/	/disease-series/ENCSR900TLE/	ENCBS675FWG	1	1		Homo sapiens	adult	89 years												/replicates/374d07f1-57e1-4756-ba94-0a1dcb4077f5/				
/experiments/ENCSR350OKU/	ENCSR350OKU	RNA-seq	total RNA-seq				Homo sapiens motor neuron	motor neuron	GEO:GSE219734	RNA-seq on human motor neuron cell lines	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF324ZTC/,/files/ENCFF970YUZ/,/files/ENCFF759PFE/,/files/ENCFF122MWV/,/files/ENCFF349SJY/,/files/ENCFF538DXC/,/files/ENCFF200NFE/,/files/ENCFF273FQT/,/files/ENCFF808GJS/,/files/ENCFF848OZB/,/files/ENCFF605ABU/,/files/ENCFF963XVR/,/files/ENCFF996SZV/,/files/ENCFF549PQI/,/files/ENCFF581KYY/,/files/ENCFF106AVQ/,/files/ENCFF865ENL/,/files/ENCFF202UMQ/		ENCBS675YCF,ENCBS671RRR	1,2	1		Homo sapiens	adult													/replicates/07bd4e27-0421-4c2c-9a42-37121ee974aa/,/replicates/3e1bb736-5333-4dba-87bf-7d51ff1be6bb/				
/experiments/ENCSR856VAD/	ENCSR856VAD	RNA-seq	total RNA-seq				Homo sapiens activated CD4-positive, alpha-beta memory T cell male adult (43 years) treated with 10 ng/mL Interleukin-2 for 5 days, anti-CD3 and anti-CD28 coated beads for 7 days	activated CD4-positive, alpha-beta memory T cell	GEO:GSE187757	Memory CD4+ T cell, activated Day 7	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF292DPK/,/files/ENCFF681VWA/,/files/ENCFF918QTH/,/files/ENCFF241YAY/,/files/ENCFF634UXN/,/files/ENCFF981VRR/,/files/ENCFF079SRK/,/files/ENCFF729LGG/,/files/ENCFF606WIM/,/files/ENCFF505ZZJ/,/files/ENCFF096QXP/		ENCBS707KPO	1	1		Homo sapiens	adult	43 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	10	ng/mL	5,7	day						/replicates/6b77d1e8-2073-436d-80ad-8dc25e2bf9b2/				
/experiments/ENCSR575MQY/	ENCSR575MQY	RNA-seq	total RNA-seq				Homo sapiens motor neuron	motor neuron	GEO:GSE219408	RNA-seq on human motor neuron cell lines	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF099QIN/,/files/ENCFF682YEB/,/files/ENCFF312BUI/,/files/ENCFF234EIQ/,/files/ENCFF641PQS/,/files/ENCFF264VRO/,/files/ENCFF910XVZ/,/files/ENCFF110EQO/,/files/ENCFF892QDP/,/files/ENCFF697ZBA/,/files/ENCFF824SQF/,/files/ENCFF800TVJ/,/files/ENCFF373YXT/,/files/ENCFF322VEL/,/files/ENCFF458NBR/,/files/ENCFF115AOC/,/files/ENCFF223YRT/,/files/ENCFF208XIZ/		ENCBS990CZV,ENCBS982BMN	1,2	1		Homo sapiens	adult	49 years												/replicates/62ac9deb-f06e-4b7e-ae85-2dacb8f2aec3/,/replicates/36a265c3-e53c-4cc9-8afc-1ccaf1c0ad21/				
/experiments/ENCSR300FPD/	ENCSR300FPD	RNA-seq	total RNA-seq				Homo sapiens A549 treated with 1 μM dexamethasone (agonist) for 4 hours	A549	GEO:GSE220013		Tim Reddy, Duke	ENCODE	released	/files/ENCFF145DZD/,/files/ENCFF089UJX/,/files/ENCFF149JNK/,/files/ENCFF029BYP/,/files/ENCFF814YHH/,/files/ENCFF589VBP/,/files/ENCFF806IIX/,/files/ENCFF947NUJ/,/files/ENCFF159UIU/,/files/ENCFF231JFP/,/files/ENCFF624BTA/,/files/ENCFF991LAI/,/files/ENCFF517STV/,/files/ENCFF628DZE/,/files/ENCFF005GWX/,/files/ENCFF280TYZ/,/files/ENCFF451SNG/,/files/ENCFF900RIA/,/files/ENCFF497LBB/,/files/ENCFF122RLO/,/files/ENCFF114CVT/,/files/ENCFF537WXZ/,/files/ENCFF259PJC/,/files/ENCFF035MLG/,/files/ENCFF994EYM/,/files/ENCFF859AMB/,/files/ENCFF861GBI/,/files/ENCFF291IWY/,/files/ENCFF204GWD/,/files/ENCFF764AXH/,/files/ENCFF784QBU/,/files/ENCFF734WRW/,/files/ENCFF903SMP/,/files/ENCFF668WVC/,/files/ENCFF105RJC/,/files/ENCFF907HYO/,/files/ENCFF879KZY/,/files/ENCFF225PKS/,/files/ENCFF580UMR/,/files/ENCFF138RNM/,/files/ENCFF052XPN/,/files/ENCFF042JVK/,/files/ENCFF971ODH/,/files/ENCFF616IYL/,/files/ENCFF689ZWQ/,/files/ENCFF909XUV/,/files/ENCFF808FUA/,/files/ENCFF408IYJ/,/files/ENCFF174SPA/,/files/ENCFF666JFD/,/files/ENCFF872DDU/,/files/ENCFF140MVY/,/files/ENCFF489QKG/,/files/ENCFF724PMH/,/files/ENCFF387RRG/		ENCBS749YQY,ENCBS850LSL,ENCBS854SIX,ENCBS739UNB,ENCBS448MDY	4,2,3,1,5	1		Homo sapiens	adult	58 years	dexamethasone	CHEBI:41879	1	μM	4	hour						/replicates/003d955f-ae50-408f-848f-e94d70f6c3d8/,/replicates/221c139a-36f5-4803-8763-d850990d53e5/,/replicates/96460c2f-b6b9-4b09-8fc0-13a1561efd3c/,/replicates/d6ffbedb-f540-40b1-bf00-5a65865735c4/,/replicates/f40ffbf3-587c-4998-80f4-d061002c9ea2/				
/experiments/ENCSR899IVV/	ENCSR899IVV	RNA-seq	total RNA-seq				Homo sapiens activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2 for 5 days, anti-CD3 and anti-CD28 coated beads for 7 days	activated CD4-positive, alpha-beta T cell	GEO:GSE188001	CD4+ T cells, activated day 7	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF656JLB/,/files/ENCFF843RTT/,/files/ENCFF461VTB/,/files/ENCFF268MYA/,/files/ENCFF319QMR/,/files/ENCFF801IUE/,/files/ENCFF063SHF/,/files/ENCFF171SRT/,/files/ENCFF794ZMP/,/files/ENCFF328FJQ/,/files/ENCFF021UDN/		ENCBS081TPG	1	1		Homo sapiens	adult	20 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	10	ng/mL	5,7	day						/replicates/0319c710-aec6-4cad-a35f-41baffb6bf7c/				
