	annot_gene_id	gid	length	biotype	biotype_category	detected
21955	ENSG00000235994.4	ENSG00000235994.4	3852	processed_transcript	lncRNA	True
21956	ENSG00000235997.2	ENSG00000235997.2	5772	lincRNA	lncRNA	True
21957	ENSG00000236003.1	ENSG00000236003.1	1800	antisense	lncRNA	True
21958	ENSG00000236008.2	ENSG00000236008.2	86457	lincRNA	lncRNA	True
21959	ENSG00000236012.2	ENSG00000236012.2	280	processed_pseudogene	pseudogene	True
21960	ENSG00000236013.6	ENSG00000236013.6	117369	lincRNA	lncRNA	True
21961	ENSG00000236017.8	ENSG00000236017.8	12259	antisense	lncRNA	True
21962	ENSG00000236018.2	ENSG00000236018.2	911	processed_pseudogene	pseudogene	True
21963	ENSG00000236021.1	ENSG00000236021.1	21682	antisense	lncRNA	True
21964	ENSG00000236022.6	ENSG00000236022.6	10220	lincRNA	lncRNA	True
21965	ENSG00000236028.1	ENSG00000236028.1	583	lincRNA	lncRNA	True
21966	ENSG00000236039.2	ENSG00000236039.2	153430	lincRNA	lncRNA	True
21967	ENSG00000236044.1	ENSG00000236044.1	407	processed_pseudogene	pseudogene	True
21968	ENSG00000236047.1	ENSG00000236047.1	588	processed_pseudogene	pseudogene	True
21969	ENSG00000236048.2	ENSG00000236048.2	1193	processed_pseudogene	pseudogene	True
21970	ENSG00000236049.1	ENSG00000236049.1	19689	lincRNA	lncRNA	True
21971	ENSG00000236051.7	ENSG00000236051.7	102950	processed_transcript	lncRNA	True
21972	ENSG00000236052.1	ENSG00000236052.1	170952	lincRNA	lncRNA	True
21973	ENSG00000236054.1	ENSG00000236054.1	904	antisense	lncRNA	True
21974	ENSG00000236058.3	ENSG00000236058.3	548	processed_pseudogene	pseudogene	True
21975	ENSG00000236060.2	ENSG00000236060.2	255	processed_pseudogene	pseudogene	True
21976	ENSG00000236064.1	ENSG00000236064.1	41383	antisense	lncRNA	True
21977	ENSG00000236065.2	ENSG00000236065.2	45394	antisense	lncRNA	True
21978	ENSG00000236068.2	ENSG00000236068.2	82103	unitary_pseudogene	pseudogene	True
21979	ENSG00000236069.2	ENSG00000236069.2	20912	lincRNA	lncRNA	True
21980	ENSG00000236078.1	ENSG00000236078.1	7954	lincRNA	lncRNA	True
21981	ENSG00000236081.1	ENSG00000236081.1	3661	lincRNA	lncRNA	True
21982	ENSG00000236086.4	ENSG00000236086.4	261	processed_pseudogene	pseudogene	True
21983	ENSG00000236088.9	ENSG00000236088.9	313017	processed_transcript	lncRNA	True
21984	ENSG00000236091.1	ENSG00000236091.1	3833	lincRNA	lncRNA	True
21985	ENSG00000236094.1	ENSG00000236094.1	844	lincRNA	lncRNA	True
21986	ENSG00000236095.1	ENSG00000236095.1	4325	sense_intronic	lncRNA	True
21987	ENSG00000236098.1	ENSG00000236098.1	6090	lincRNA	lncRNA	True
21988	ENSG00000236104.2	ENSG00000236104.2	3536	protein_coding	protein_coding	True
21989	ENSG00000236106.1	ENSG00000236106.1	3893	lincRNA	lncRNA	True
21990	ENSG00000236107.8	ENSG00000236107.8	344385	antisense	lncRNA	True
21991	ENSG00000236117.1	ENSG00000236117.1	9350	lincRNA	lncRNA	True
21992	ENSG00000236120.6	ENSG00000236120.6	72884	lincRNA	lncRNA	True
21993	ENSG00000236126.3	ENSG00000236126.3	3322	protein_coding	protein_coding	True
21994	ENSG00000236129.1	ENSG00000236129.1	2731	lincRNA	lncRNA	True
21995	ENSG00000236130.2	ENSG00000236130.2	153455	lincRNA	lncRNA	True
21996	ENSG00000236132.1	ENSG00000236132.1	1112	processed_pseudogene	pseudogene	True
21997	ENSG00000236133.1	ENSG00000236133.1	1274	lincRNA	lncRNA	True
21998	ENSG00000236137.1	ENSG00000236137.1	34008	antisense	lncRNA	True
21999	ENSG00000236140.1	ENSG00000236140.1	1145	lincRNA	lncRNA	True
22000	ENSG00000236144.6	ENSG00000236144.6	5291	antisense	lncRNA	True
22001	ENSG00000236151.1	ENSG00000236151.1	1796	lincRNA	lncRNA	True
22002	ENSG00000236152.1	ENSG00000236152.1	306	processed_pseudogene	pseudogene	True
22003	ENSG00000236153.1	ENSG00000236153.1	663	antisense	lncRNA	True
22004	ENSG00000236154.1	ENSG00000236154.1	1347	antisense	lncRNA	True
22005	ENSG00000236155.6	ENSG00000236155.6	20099	transcribed_unprocessed_pseudogene	pseudogene	True
22006	ENSG00000236156.2	ENSG00000236156.2	409	processed_pseudogene	pseudogene	True
22007	ENSG00000236158.1	ENSG00000236158.1	681	processed_pseudogene	pseudogene	True
22008	ENSG00000236166.1	ENSG00000236166.1	14195	lincRNA	lncRNA	True
22009	ENSG00000236188.1	ENSG00000236188.1	8705	antisense	lncRNA	True
22010	ENSG00000236194.3	ENSG00000236194.3	2166	sense_intronic	lncRNA	True
22011	ENSG00000236197.3	ENSG00000236197.3	178601	antisense	lncRNA	True
22012	ENSG00000236199.1	ENSG00000236199.1	4123	antisense	lncRNA	True
22013	ENSG00000236200.5	ENSG00000236200.5	8373	antisense	lncRNA	True
22014	ENSG00000236204.6	ENSG00000236204.6	361616	lincRNA	lncRNA	True
22015	ENSG00000236206.1	ENSG00000236206.1	24868	lincRNA	lncRNA	True
22016	ENSG00000236208.1	ENSG00000236208.1	2906	antisense	lncRNA	True
22017	ENSG00000236209.1	ENSG00000236209.1	5291	lincRNA	lncRNA	True
22018	ENSG00000236212.1	ENSG00000236212.1	46817	lincRNA	lncRNA	True
22019	ENSG00000236213.1	ENSG00000236213.1	46562	antisense	lncRNA	True
22020	ENSG00000236217.4	ENSG00000236217.4	425	processed_pseudogene	pseudogene	True
22021	ENSG00000236230.1	ENSG00000236230.1	298265	lincRNA	lncRNA	True
22022	ENSG00000236234.1	ENSG00000236234.1	11221	antisense	lncRNA	True
22023	ENSG00000236242.1	ENSG00000236242.1	37581	antisense	lncRNA	True
22024	ENSG00000236244.1	ENSG00000236244.1	3917	antisense	lncRNA	True
22025	ENSG00000236253.7	ENSG00000236253.7	26871	transcribed_processed_pseudogene	pseudogene	True
22026	ENSG00000236255.1	ENSG00000236255.1	7721	lincRNA	lncRNA	True
22027	ENSG00000236256.9	ENSG00000236256.9	211303	antisense	lncRNA	True
22028	ENSG00000236259.1	ENSG00000236259.1	482	processed_pseudogene	pseudogene	True
22029	ENSG00000236263.1	ENSG00000236263.1	2668	antisense	lncRNA	True
22030	ENSG00000236264.5	ENSG00000236264.5	12550	transcribed_processed_pseudogene	pseudogene	True
22031	ENSG00000236266.1	ENSG00000236266.1	17100	antisense	lncRNA	True
22032	ENSG00000236267.1	ENSG00000236267.1	799	antisense	lncRNA	True
22033	ENSG00000236268.5	ENSG00000236268.5	12326	lincRNA	lncRNA	True
22034	ENSG00000236276.1	ENSG00000236276.1	19888	antisense	lncRNA	True
22035	ENSG00000236278.2	ENSG00000236278.2	894	processed_pseudogene	pseudogene	True
22036	ENSG00000236279.6	ENSG00000236279.6	21128	protein_coding	protein_coding	True
22037	ENSG00000236283.4	ENSG00000236283.4	367589	antisense	lncRNA	True
22038	ENSG00000236287.7	ENSG00000236287.7	46722	protein_coding	protein_coding	True
22039	ENSG00000236289.2	ENSG00000236289.2	35374	lincRNA	lncRNA	True
22040	ENSG00000236290.1	ENSG00000236290.1	702	processed_pseudogene	pseudogene	True
22041	ENSG00000236296.8	ENSG00000236296.8	1988	transcribed_processed_pseudogene	pseudogene	True
22042	ENSG00000236297.1	ENSG00000236297.1	14278	transcribed_processed_pseudogene	pseudogene	True
22043	ENSG00000236303.3	ENSG00000236303.3	269705	lincRNA	lncRNA	True
22044	ENSG00000236304.1	ENSG00000236304.1	6810	antisense	lncRNA	True
22045	ENSG00000236305.1	ENSG00000236305.1	15302	antisense	lncRNA	True
22046	ENSG00000236307.2	ENSG00000236307.2	827	processed_pseudogene	pseudogene	True
22047	ENSG00000236311.6	ENSG00000236311.6	41805	lincRNA	lncRNA	True
22048	ENSG00000236312.3	ENSG00000236312.3	353	processed_pseudogene	pseudogene	True
22049	ENSG00000236318.2	ENSG00000236318.2	92389	lincRNA	lncRNA	True
22050	ENSG00000236320.3	ENSG00000236320.3	9973	protein_coding	protein_coding	True
22051	ENSG00000236324.1	ENSG00000236324.1	7672	antisense	lncRNA	True
22052	ENSG00000236325.1	ENSG00000236325.1	372	processed_pseudogene	pseudogene	True
22053	ENSG00000236330.1	ENSG00000236330.1	885	processed_pseudogene	pseudogene	True
22054	ENSG00000236332.1	ENSG00000236332.1	34623	lincRNA	lncRNA	True
22055	ENSG00000236333.3	ENSG00000236333.3	21399	processed_transcript	lncRNA	True
22056	ENSG00000236341.1	ENSG00000236341.1	32871	antisense	lncRNA	True
22057	ENSG00000236345.1	ENSG00000236345.1	15806	antisense	lncRNA	True
22058	ENSG00000236347.1	ENSG00000236347.1	12675	lincRNA	lncRNA	True
22059	ENSG00000236352.1	ENSG00000236352.1	2348	antisense	lncRNA	True
22060	ENSG00000236358.1	ENSG00000236358.1	8822	antisense	lncRNA	True
22061	ENSG00000236360.2	ENSG00000236360.2	501	processed_pseudogene	pseudogene	True
22062	ENSG00000236362.8	ENSG00000236362.8	16940	protein_coding	protein_coding	True
22063	ENSG00000236364.3	ENSG00000236364.3	9888	antisense	lncRNA	True
22064	ENSG00000236366.2	ENSG00000236366.2	111434	lincRNA	lncRNA	True
22065	ENSG00000236371.5	ENSG00000236371.5	3312	protein_coding	protein_coding	True
22066	ENSG00000236373.1	ENSG00000236373.1	138284	lincRNA	lncRNA	True
22067	ENSG00000236380.5	ENSG00000236380.5	771	processed_pseudogene	pseudogene	True
22068	ENSG00000236383.8	ENSG00000236383.8	88456	protein_coding	protein_coding	True
22069	ENSG00000236384.7	ENSG00000236384.7	4255	lincRNA	lncRNA	True
22070	ENSG00000236388.1	ENSG00000236388.1	433	antisense	lncRNA	True
22071	ENSG00000236390.1	ENSG00000236390.1	1039	antisense	lncRNA	True
22072	ENSG00000236391.3	ENSG00000236391.3	17989	transcribed_processed_pseudogene	pseudogene	True
22073	ENSG00000236393.1	ENSG00000236393.1	24803	lincRNA	lncRNA	True
22074	ENSG00000236394.2	ENSG00000236394.2	713	antisense	lncRNA	True
22075	ENSG00000236397.3	ENSG00000236397.3	2225	unprocessed_pseudogene	pseudogene	True
22076	ENSG00000236404.9	ENSG00000236404.9	221762	antisense	lncRNA	True
22077	ENSG00000236408.1	ENSG00000236408.1	27095	antisense	lncRNA	True
22078	ENSG00000236409.2	ENSG00000236409.2	2641	transcribed_unitary_pseudogene	pseudogene	True
22079	ENSG00000236417.2	ENSG00000236417.2	3518	unprocessed_pseudogene	pseudogene	True
22080	ENSG00000236423.5	ENSG00000236423.5	16853	lincRNA	lncRNA	True
22081	ENSG00000236426.5	ENSG00000236426.5	5949	antisense	lncRNA	True
22082	ENSG00000236427.1	ENSG00000236427.1	1199	lincRNA	lncRNA	True
22083	ENSG00000236430.1	ENSG00000236430.1	1613	processed_pseudogene	pseudogene	True
22084	ENSG00000236432.7	ENSG00000236432.7	104149	antisense	lncRNA	True
22085	ENSG00000236434.2	ENSG00000236434.2	1158	antisense	lncRNA	True
22086	ENSG00000236438.7	ENSG00000236438.7	69226	transcribed_unprocessed_pseudogene	pseudogene	True
22087	ENSG00000236439.4	ENSG00000236439.4	253	processed_pseudogene	pseudogene	True
22088	ENSG00000236444.4	ENSG00000236444.4	6128	protein_coding	protein_coding	True
22089	ENSG00000236446.3	ENSG00000236446.3	3326	protein_coding	protein_coding	True
22090	ENSG00000236449.1	ENSG00000236449.1	227686	antisense	lncRNA	True
22091	ENSG00000236451.2	ENSG00000236451.2	253887	lincRNA	lncRNA	True
22092	ENSG00000236452.1	ENSG00000236452.1	65567	lincRNA	lncRNA	True
22093	ENSG00000236453.5	ENSG00000236453.5	43828	lincRNA	lncRNA	True
22094	ENSG00000236459.1	ENSG00000236459.1	945	processed_pseudogene	pseudogene	True
22095	ENSG00000236466.1	ENSG00000236466.1	40706	antisense	lncRNA	True
22096	ENSG00000236467.8	ENSG00000236467.8	92580	antisense	lncRNA	True
22097	ENSG00000236472.1	ENSG00000236472.1	10590	antisense	lncRNA	True
22098	ENSG00000236478.2	ENSG00000236478.2	1136	processed_pseudogene	pseudogene	True
22099	ENSG00000236480.1	ENSG00000236480.1	1845	processed_pseudogene	pseudogene	True
22100	ENSG00000236483.1	ENSG00000236483.1	1431	unprocessed_pseudogene	pseudogene	True
22101	ENSG00000236491.1	ENSG00000236491.1	14424	unprocessed_pseudogene	pseudogene	True
22102	ENSG00000236493.2	ENSG00000236493.2	998	processed_pseudogene	pseudogene	True
22103	ENSG00000236494.1	ENSG00000236494.1	9988	lincRNA	lncRNA	True
22104	ENSG00000236495.2	ENSG00000236495.2	9002	antisense	lncRNA	True
22105	ENSG00000236498.1	ENSG00000236498.1	17650	antisense	lncRNA	True
22106	ENSG00000236499.2	ENSG00000236499.2	2127	lincRNA	lncRNA	True
22107	ENSG00000236500.1	ENSG00000236500.1	224	processed_pseudogene	pseudogene	True
22108	ENSG00000236501.5	ENSG00000236501.5	174008	lincRNA	lncRNA	True
22109	ENSG00000236502.1	ENSG00000236502.1	1719	lincRNA	lncRNA	True
22110	ENSG00000236503.1	ENSG00000236503.1	459	processed_pseudogene	pseudogene	True
22111	ENSG00000236504.2	ENSG00000236504.2	34512	unprocessed_pseudogene	pseudogene	True
22112	ENSG00000236510.1	ENSG00000236510.1	969	antisense	lncRNA	True
22113	ENSG00000236514.1	ENSG00000236514.1	1370	antisense	lncRNA	True
22114	ENSG00000236516.1	ENSG00000236516.1	1224	processed_pseudogene	pseudogene	True
22115	ENSG00000236519.1	ENSG00000236519.1	2140	antisense	lncRNA	True
22116	ENSG00000236520.2	ENSG00000236520.2	33798	antisense	lncRNA	True
22117	ENSG00000236526.1	ENSG00000236526.1	9273	antisense	lncRNA	True
22118	ENSG00000236528.1	ENSG00000236528.1	3807	antisense	lncRNA	True
22119	ENSG00000236532.5	ENSG00000236532.5	112573	lincRNA	lncRNA	True
22120	ENSG00000236534.1	ENSG00000236534.1	402	processed_pseudogene	pseudogene	True
22121	ENSG00000236536.1	ENSG00000236536.1	1983	antisense	lncRNA	True
22122	ENSG00000236540.7	ENSG00000236540.7	12539	antisense	lncRNA	True
22123	ENSG00000236544.1	ENSG00000236544.1	35893	lincRNA	lncRNA	True
22124	ENSG00000236546.1	ENSG00000236546.1	1353	antisense	lncRNA	True
22125	ENSG00000236548.1	ENSG00000236548.1	53946	antisense	lncRNA	True
22126	ENSG00000236552.2	ENSG00000236552.2	611	processed_pseudogene	pseudogene	True
22127	ENSG00000236559.1	ENSG00000236559.1	30609	antisense	lncRNA	True
22128	ENSG00000236567.2	ENSG00000236567.2	1936	processed_pseudogene	pseudogene	True
22129	ENSG00000236569.3	ENSG00000236569.3	927	processed_pseudogene	pseudogene	True
22130	ENSG00000236581.8	ENSG00000236581.8	101183	processed_transcript	lncRNA	True
22131	ENSG00000236582.1	ENSG00000236582.1	850	processed_pseudogene	pseudogene	True
22132	ENSG00000236591.1	ENSG00000236591.1	4873	antisense	lncRNA	True
22133	ENSG00000236596.1	ENSG00000236596.1	1601	processed_pseudogene	pseudogene	True
22134	ENSG00000236599.1	ENSG00000236599.1	328	processed_pseudogene	pseudogene	True
22135	ENSG00000236601.2	ENSG00000236601.2	7195	lincRNA	lncRNA	True
22136	ENSG00000236603.2	ENSG00000236603.2	650	processed_pseudogene	pseudogene	True
22137	ENSG00000236604.1	ENSG00000236604.1	706	processed_pseudogene	pseudogene	True
22138	ENSG00000236609.3	ENSG00000236609.3	8673	protein_coding	protein_coding	True
22139	ENSG00000236617.2	ENSG00000236617.2	741	antisense	lncRNA	True
22140	ENSG00000236618.2	ENSG00000236618.2	1165	antisense	lncRNA	True
22141	ENSG00000236627.1	ENSG00000236627.1	21591	antisense	lncRNA	True
22142	ENSG00000236635.2	ENSG00000236635.2	71172	lincRNA	lncRNA	True
22143	ENSG00000236643.1	ENSG00000236643.1	2804	antisense	lncRNA	True
22144	ENSG00000236648.1	ENSG00000236648.1	32291	lincRNA	lncRNA	True
22145	ENSG00000236651.1	ENSG00000236651.1	6976	lincRNA	lncRNA	True
22146	ENSG00000236654.2	ENSG00000236654.2	206	processed_pseudogene	pseudogene	True
22147	ENSG00000236658.1	ENSG00000236658.1	11669	antisense	lncRNA	True
22148	ENSG00000236663.1	ENSG00000236663.1	569	antisense	lncRNA	True
22149	ENSG00000236664.1	ENSG00000236664.1	58878	sense_intronic	lncRNA	True
22150	ENSG00000236668.2	ENSG00000236668.2	3119	antisense	lncRNA	True
22151	ENSG00000236670.1	ENSG00000236670.1	1290	processed_pseudogene	pseudogene	True
22152	ENSG00000236671.8	ENSG00000236671.8	83765	antisense	lncRNA	True
22153	ENSG00000236673.5	ENSG00000236673.5	18602	lincRNA	lncRNA	True
22154	ENSG00000236675.1	ENSG00000236675.1	3350	unprocessed_pseudogene	pseudogene	True
22155	ENSG00000236676.1	ENSG00000236676.1	39772	antisense	lncRNA	True
22156	ENSG00000236682.1	ENSG00000236682.1	11450	lincRNA	lncRNA	True
22157	ENSG00000236698.1	ENSG00000236698.1	434	processed_pseudogene	pseudogene	True
22158	ENSG00000236699.8	ENSG00000236699.8	155473	protein_coding	protein_coding	True
22159	ENSG00000236700.5	ENSG00000236700.5	66865	lincRNA	lncRNA	True
22160	ENSG00000236708.1	ENSG00000236708.1	38420	antisense	lncRNA	True
22161	ENSG00000236710.1	ENSG00000236710.1	1050	processed_pseudogene	pseudogene	True
22162	ENSG00000236714.1	ENSG00000236714.1	15398	lincRNA	lncRNA	True
22163	ENSG00000236716.1	ENSG00000236716.1	918	lincRNA	lncRNA	True
22164	ENSG00000236717.2	ENSG00000236717.2	7063	unprocessed_pseudogene	pseudogene	True
22165	ENSG00000236719.3	ENSG00000236719.3	13771	lincRNA	lncRNA	True
22166	ENSG00000236723.2	ENSG00000236723.2	3992	antisense	lncRNA	True
22167	ENSG00000236724.1	ENSG00000236724.1	3225	antisense	lncRNA	True
22168	ENSG00000236733.1	ENSG00000236733.1	20872	antisense	lncRNA	True
22169	ENSG00000236735.3	ENSG00000236735.3	374	processed_pseudogene	pseudogene	True
22170	ENSG00000236737.1	ENSG00000236737.1	116	protein_coding	protein_coding	True
22171	ENSG00000236740.6	ENSG00000236740.6	67645	lincRNA	lncRNA	True
22172	ENSG00000236744.2	ENSG00000236744.2	349478	sense_intronic	lncRNA	True
22173	ENSG00000236745.2	ENSG00000236745.2	641	processed_pseudogene	pseudogene	True
22174	ENSG00000236750.1	ENSG00000236750.1	346	processed_pseudogene	pseudogene	True
22175	ENSG00000236751.1	ENSG00000236751.1	1721	lincRNA	lncRNA	True
22176	ENSG00000236753.6	ENSG00000236753.6	18753	processed_transcript	lncRNA	True
22177	ENSG00000236754.5	ENSG00000236754.5	9035	antisense	lncRNA	True
22178	ENSG00000236756.4	ENSG00000236756.4	29624	antisense	lncRNA	True
22179	ENSG00000236758.5	ENSG00000236758.5	11175	antisense	lncRNA	True
22180	ENSG00000236764.4	ENSG00000236764.4	249	processed_pseudogene	pseudogene	True
22181	ENSG00000236769.2	ENSG00000236769.2	11440	lincRNA	lncRNA	True
22182	ENSG00000236773.1	ENSG00000236773.1	230	processed_pseudogene	pseudogene	True
22183	ENSG00000236776.1	ENSG00000236776.1	459	processed_pseudogene	pseudogene	True
22184	ENSG00000236778.7	ENSG00000236778.7	99997	antisense	lncRNA	True
22185	ENSG00000236779.1	ENSG00000236779.1	847	processed_pseudogene	pseudogene	True
22186	ENSG00000236780.5	ENSG00000236780.5	91962	lincRNA	lncRNA	True
22187	ENSG00000236782.7	ENSG00000236782.7	2315	protein_coding	protein_coding	True
22188	ENSG00000236790.5	ENSG00000236790.5	375850	lincRNA	lncRNA	True
22189	ENSG00000236794.5	ENSG00000236794.5	254	processed_pseudogene	pseudogene	True
22190	ENSG00000236796.1	ENSG00000236796.1	33020	unprocessed_pseudogene	pseudogene	True
22191	ENSG00000236801.1	ENSG00000236801.1	473	processed_pseudogene	pseudogene	True
22192	ENSG00000236804.1	ENSG00000236804.1	752	processed_pseudogene	pseudogene	True
22193	ENSG00000236806.1	ENSG00000236806.1	794	processed_pseudogene	pseudogene	True
22194	ENSG00000236810.5	ENSG00000236810.5	17905	antisense	lncRNA	True
22195	ENSG00000236811.1	ENSG00000236811.1	997	processed_pseudogene	pseudogene	True
22196	ENSG00000236814.1	ENSG00000236814.1	1169	processed_pseudogene	pseudogene	True
22197	ENSG00000236816.2	ENSG00000236816.2	42076	unprocessed_pseudogene	pseudogene	True
22198	ENSG00000236819.1	ENSG00000236819.1	15059	lincRNA	lncRNA	True
22199	ENSG00000236823.1	ENSG00000236823.1	3324	lincRNA	lncRNA	True
22200	ENSG00000236827.1	ENSG00000236827.1	20239	lincRNA	lncRNA	True
22201	ENSG00000236829.9	ENSG00000236829.9	10863	transcribed_processed_pseudogene	pseudogene	True
22202	ENSG00000236830.6	ENSG00000236830.6	44048	processed_transcript	lncRNA	True
22203	ENSG00000236833.1	ENSG00000236833.1	5192	lincRNA	lncRNA	True
22204	ENSG00000236838.2	ENSG00000236838.2	717	antisense	lncRNA	True
22205	ENSG00000236841.7	ENSG00000236841.7	13461	antisense	lncRNA	True
22206	ENSG00000236842.1	ENSG00000236842.1	1017	antisense	lncRNA	True
22207	ENSG00000236844.1	ENSG00000236844.1	473	processed_pseudogene	pseudogene	True
22208	ENSG00000236846.1	ENSG00000236846.1	905	lincRNA	lncRNA	True
22209	ENSG00000236848.2	ENSG00000236848.2	318	processed_pseudogene	pseudogene	True
22210	ENSG00000236849.5	ENSG00000236849.5	2381	lincRNA	lncRNA	True
22211	ENSG00000236852.1	ENSG00000236852.1	1076	processed_pseudogene	pseudogene	True
22212	ENSG00000236856.1	ENSG00000236856.1	28473	lincRNA	lncRNA	True
22213	ENSG00000236859.6	ENSG00000236859.6	78831	antisense	lncRNA	True
22214	ENSG00000236861.6	ENSG00000236861.6	41671	antisense	lncRNA	True
22215	ENSG00000236867.1	ENSG00000236867.1	464	processed_pseudogene	pseudogene	True
22216	ENSG00000236869.1	ENSG00000236869.1	128296	antisense	lncRNA	True
22217	ENSG00000236871.7	ENSG00000236871.7	2975	lincRNA	lncRNA	True
22218	ENSG00000236878.1	ENSG00000236878.1	661	processed_pseudogene	pseudogene	True
22219	ENSG00000236882.7	ENSG00000236882.7	7901	lincRNA	lncRNA	True
22220	ENSG00000236886.2	ENSG00000236886.2	299615	antisense	lncRNA	True
22221	ENSG00000236896.1	ENSG00000236896.1	1105	antisense	lncRNA	True
22222	ENSG00000236901.6	ENSG00000236901.6	5983	sense_intronic	lncRNA	True
22223	ENSG00000236908.2	ENSG00000236908.2	6625	lincRNA	lncRNA	True
22224	ENSG00000236911.6	ENSG00000236911.6	54630	antisense	lncRNA	True
22225	ENSG00000236913.1	ENSG00000236913.1	449	processed_pseudogene	pseudogene	True
22226	ENSG00000236914.3	ENSG00000236914.3	3478	lincRNA	lncRNA	True
22227	ENSG00000236915.2	ENSG00000236915.2	125130	antisense	lncRNA	True
22228	ENSG00000236920.2	ENSG00000236920.2	4663	lincRNA	lncRNA	True
